Reef_ID,reef_name,not_zoned,buffer,commonwealth_island_GBRMPA,conservation_park,general_use,habitat_protection,marine_national_park,preservation,scientific_research,total_area_nine_zones,minimum_distance_to_nearest_port_m,GBRMPA_management_area,subregion,qfish,region_code
2993,Pike Reef,0,0,0,0,0,6.386019271,0,0,0,6.386019271,261704.8606,Mackay/Capricorn Management Area,Fitzroy,59483,S
2994,U/N Reef,0,0,0,0,0,7.07452032,0,0,0,7.07452032,252748.7693,Mackay/Capricorn Management Area,Fitzroy,59483,S
2995,U/N Reef,0,0,0,0,0,0,17.42664267,0,0,17.42664267,235307.721,Mackay/Capricorn Management Area,Fitzroy,59483,S
2628,Obstruction Reef,0,0,0,0,0,0,1.758442324,0,0,1.758442324,261990.5398,Mackay/Capricorn Management Area,Fitzroy,59483,S
2629,U/N Reef,0,0,0,0,0,2.253698627,0,0,0,2.253698627,253262.0832,Mackay/Capricorn Management Area,Fitzroy,59483,S
2630,U/N Reef,0,0,0,0,0,5.773218443,0,0,0,5.773218443,255404.6744,Mackay/Capricorn Management Area,Fitzroy,59483,S
2631,U/N Reef,0,0,0,0,0,0,5.758706288,0,0,5.758706288,243793.8047,Mackay/Capricorn Management Area,Fitzroy,59483,S
2632,Gannett Cay Reef,0,0,0,0,0,0,0,3.201270576,0,3.201270576,260502.2586,Mackay/Capricorn Management Area,Fitzroy,59483,S
2633,U/N Reef,0,0,0,0,0,0,0.533828671,0,0,0.533828671,260022.5578,Mackay/Capricorn Management Area,Fitzroy,59483,S
2650,U/N Reef,0,0,0,0,0,0,8.633664536,0,0,8.633664536,306698.2342,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2651,U/N Reef,0,0,0,0,0,0,7.660391783,0,0,7.660391783,303463.3912,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2652,U/N Reef,0,0,0,0,0,0,6.282791494,0,0,6.282791494,296402.4429,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2653,U/N Reef,0,0,0,0,0,0,0.134414102,0,0,0.134414102,289490.7869,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2672,Turner Reef,0,0,0,0,0,9.991346374,0,0,0,9.991346374,292049.7557,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2673,U/N Reef,0,0,0,0,0,0,0.000118171,0,0,0.000118171,287855.8587,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2674,Half Tide Reef,0,0,0,0,0,0,10.4466375,0,0,10.4466375,283033.9105,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2675,Bills Reef,0,0,0,0,0,9.412530005,0,0,0,9.412530005,287998.61,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2694,Blu-Lion Reef,0,0,0,0,0,7.533846966,0,0,0,7.533846966,285124.0757,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2695,U/N Reef,0,0,0,0,0,0.835914322,0,0,0,0.835914322,280789.2983,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2696,U/N Reef,0,0,0,0,0,0.899113089,0,0,0,0.899113089,279058.1328,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2697,U/N Reef,0,0,0,0,0,2.901534139,0,0,0,2.901534139,277666.021,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2698,Triangle Reef,0,0,0,0,0,5.807993722,0,0,0,5.807993722,283781.7991,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2699,U/N Reef,0,0,0,0,0,1.396870267,0,0,0,1.396870267,280975.2248,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2700,Small Lagoon Reef,0,0,0,0,0,4.75610089,0,0,0,4.75610089,273132.3686,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2715,U/N Reef,0,0,0,0,0,0.948569937,0,0,0,0.948569937,280581.3239,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2716,U/N Reef,0,0,0,0,0,3.3986549,0,0,0,3.3986549,277402.795,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2717,Heart Reef,0,0,0,0,0,3.707050956,0,0,0,3.707050956,280381.2886,Mackay/Capricorn Management Area,Fitzroy,59484,S
2718,U/N Reef,0,0,0,0,0,5.110163191,0,0,0,5.110163191,274598.1941,Mackay/Capricorn Management Area,Fitzroy,59484,S
2719,Central Reef,0,0,0,0,0,3.53091728,0,0,0,3.53091728,269038.547,Mackay/Capricorn Management Area,Fitzroy,59484,S
2720,U/N Reef,0,0,0,0,0,2.521621926,0,0,0,2.521621926,274562.549,Mackay/Capricorn Management Area,Fitzroy,59484,S
2721,Hill Reef,0,0,0,0,0,3.338907468,0,0,0,3.338907468,279405.7308,Mackay/Capricorn Management Area,Fitzroy,59484,S
2739,U/N Reef,0,0,0,0,0,3.949687375,0,0,0,3.949687375,270800.8035,Mackay/Capricorn Management Area,Fitzroy,59484,S
2740,U/N Reef,0,0,0,0,0,0,2.597994838,0,0,2.597994838,274191.8286,Mackay/Capricorn Management Area,Fitzroy,59484,S
2741,Beacon Reef,0,0,0,0,0,5.763359846,0,0,0,5.763359846,277868.9049,Mackay/Capricorn Management Area,Fitzroy,59484,S
2742,U/N Reef,0,0,0,0,0,0,1.832382656,0,0,1.832382656,275617.7715,Mackay/Capricorn Management Area,Fitzroy,59484,S
2743,Jenkins Reef,0,0,0,0,0,0,4.288288934,0,0,4.288288934,269844.3792,Mackay/Capricorn Management Area,Fitzroy,59484,S
2744,U/N Reef,0,0,0,0,0,0,2.64931813,0,0,2.64931813,267792.9853,Mackay/Capricorn Management Area,Fitzroy,59484,S
2760,Follett Reef,0,0,0,0,0,6.393753284,0,0,0,6.393753284,276135.2321,Mackay/Capricorn Management Area,Fitzroy,59484,S
2761,U/N Reef,0,0,0,0,0,0,2.395874322,0,0,2.395874322,272880.1548,Mackay/Capricorn Management Area,Fitzroy,59484,S
2762,Wade Reef,0,0,0,0,0,0,3.637742106,0,0,3.637742106,270568.5037,Mackay/Capricorn Management Area,Fitzroy,59484,S
2763,Littles Reef,0,0,0,0,0,0,2.255308805,0,0,2.255308805,265023.6497,Mackay/Capricorn Management Area,Fitzroy,59484,S
2764,U/N Reef,0,0,0,0,0,0,2.174531987,0,0,2.174531987,265902.0807,Mackay/Capricorn Management Area,Fitzroy,59484,S
2765,U/N Reef,0,0,0,0,0,4.760628854,0,0,0,4.760628854,124299.2899,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59469,L
2766,Adroit Shoal,0,0,0,0,0,0,0.031818018,0,0,0.031818018,199246.1437,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59481,S
2782,Owens Shoal,0,0,0,0,0,0.097720378,0,0,0,0.097720378,111055.4745,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59479,L
2783,U/N Reef,0,0,0,0,0,7.596949432,0,0,0,7.596949432,246321.0086,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2784,U/N Reef,0,0,0,0,0,5.472372865,0,0,0,5.472372865,249129.0362,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2785,U/N Reef,0,0,0,0,0,0.706662399,0,0,0,0.706662399,249746.7444,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2786,U/N Reef,0,0,0,0,0,0.033301787,0,0,0,0.033301787,250168.2066,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2787,U/N Reef,0,0,0,0,0,0.022989686,0,0,0,0.022989686,252397.0046,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2788,U/N Reef,0,0,0,0,0,0,6.57E-05,0,0,6.57E-05,245926.6019,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2789,U/N Reef,0,0,0,0,0,0.010913538,0,0,0,0.010913538,253684.5349,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2790,U/N Reef,0,0,0,0,0,0.006015704,0,0,0,0.006015704,255081.7381,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2812,U/N Reef,0,0,0,0,0,0.034524479,0,0,0,0.034524479,255960.5778,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2813,U/N Reef,0,0,0,0,0,0.026667251,0,0,0,0.026667251,258393.6171,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2814,U/N Reef,0,0,0,0,0,0.015759856,0,0,0,0.015759856,259551.5918,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2815,U/N Reef,0,0,0,0,0,1.637284049,0,0,0,1.637284049,262752.4966,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2816,U/N Reef,0,0,0,0,0,0.027809922,0,0,0,0.027809922,265599.1569,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2817,U/N Reef,0,0,0,0,0,0.040692338,0,0,0,0.040692338,268439.3615,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59472,S
2818,U/N Reef,0,0,0,0,0,0.009573544,0,0,0,0.009573544,267895.7936,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2819,U/N Reef,0,0,0,0,0,0,0.002677112,0,0,0.002677112,270008.1992,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2820,U/N Reef,0,0,0,0,0,0.016625149,0,0,0,0.016625149,270750.2989,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2821,U/N Reef,0,0,0,0,0,0,0.119638984,0,0,0.119638984,270723.1305,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2822,U/N Reef,0,0,0,0,0,0.029989096,0,0,0,0.029989096,276349.4174,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59472,S
2823,U/N Reef,0,0,0,0,0,0.026243221,0,0,0,0.026243221,276334.6701,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2848,U/N Reef,0,0,0,0,0,0.015444648,0,0,0,0.015444648,278259.2163,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2849,U/N Reef,0,0,0,0,0,0.007131803,0,0,0,0.007131803,278902.0475,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2850,U/N Reef,0,0,0,0,0,0.160478819,0,0,0,0.160478819,280875.303,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59472,S
2851,U/N Reef,0,0,0,0,0,0,0.02225688,0,0,0.02225688,282183.4046,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2852,U/N Reef,0,0,0,0,0,0.0241557,0,0,0,0.0241557,285152.1991,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2853,U/N Reef,0,0,0,0,0,0.08316851,0,0,0,0.08316851,290072.821,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59472,S
2854,U/N Reef,0,0,0,0,0,0.006098512,0,0,0,0.006098512,291466.1727,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2855,U/N Reef,0,0,0,0,0,0.006849206,0,0,0,0.006849206,292864.2772,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2856,U/N Reef,0,0,0,0,0,0.003188348,0,0,0,0.003188348,294805.6589,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2857,U/N Reef,0,0,0,0,0,0.226477061,0,0,0,0.226477061,293840.8556,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2883,U/N Reef,0,0,0,0,0,0.872310177,0,0,0,0.872310177,294362.1118,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59473,S
2884,U/N Reef,0,0,0,0,0,0.061194785,0,0,0,0.061194785,301100.4952,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59472,S
2885,U/N Reef,0,0,0,0,0,0.001814219,0,0,0,0.001814219,293183.0916,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2886,U/N Reef,0,0,0,0,0,0.042449343,0,0,0,0.042449343,301565.4714,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2887,U/N Reef,0,0,0,0,0,0.011347778,0,0,0,0.011347778,302121.4664,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59472,S
2888,U/N Reef,0,0,0,0,0,0,0.315747388,0,0,0.315747388,319759.8666,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2889,U/N Reef,0,0,0,0,0,0.07664075,0,0,0,0.07664075,301583.0931,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2912,U/N Reef,0,0,0,0,0,0.039262054,0,0,0,0.039262054,299569.0572,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2913,U/N Reef,0,0,0,0,0,0.073525427,0,0,0,0.073525427,310369.4298,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2914,U/N Reef,0,0,0,0,0,0.012905373,0,0,0,0.012905373,306767.3055,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2915,U/N Reef,0,0,0,0,0,0,0.058659324,0,0,0.058659324,324567.55,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2916,U/N Reef,0,0,0,0,0,0.021915211,0,0,0,0.021915211,316895.1871,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2917,U/N Reef,0,0,0,0,0,0.012400582,0,0,0,0.012400582,320725.3825,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2918,U/N Reef,0,0,0,0,0,0.021177225,0,0,0,0.021177225,316996.3857,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2919,U/N Reef,0,0,0,0,0,0.019551984,0,0,0,0.019551984,315174.0163,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2920,U/N Reef,0,0,0,0,0,0,0.203492698,0,0,0.203492698,336642.7923,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2921,U/N Reef,0,0,0,0,0,0,0.08974867,0,0,0.08974867,334970.5108,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2922,U/N Reef,0,0,0,0,0,0,0.02548291,0,0,0.02548291,337000.8552,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2923,U/N Reef,0,0,0,0,0,0.038525315,0,0,0,0.038525315,316419.3118,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2945,U/N Reef,0,0,0,0,0,0,0.013214056,0,0,0.013214056,322199.3713,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2946,U/N Reef,0,0,0,0,0,0,0.035396229,0,0,0.035396229,319763.1606,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2947,U/N Reef,0,0,0,0,0,0.000708192,0,0,0,0.000708192,336663.3998,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2948,U/N Reef,0,0,0,0,0,0,0.014644536,0,0,0.014644536,346628.3523,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2949,U/N Reef,0,0,0,0,0,0,0.06959748,0,0,0.06959748,351470.5557,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2950,U/N Reef,0,0,0,0,0,0,0.0161283,0,0,0.0161283,324824.1579,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2951,U/N Reef,0,0,0,0,0,0,0.015232344,0,0,0.015232344,330804.9942,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2952,U/N Reef,0,0,0,0,0,0.009349375,0,0,0,0.009349375,346935.7658,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2953,U/N Reef,0,0,0,0,0,0.008258138,0,0,0,0.008258138,347929.6723,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2954,U/N Reef,0,0,0,0,0,0.173442524,0,0,0,0.173442524,326920.5416,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2955,U/N Reef,0,0,0,0,0,0.043528388,0,0,0,0.043528388,345055.5806,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59474,S
2971,U/N Reef,0,0,0,0,0,0.010528688,0,0,0,0.010528688,354499.8644,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2972,U/N Reef,0,0,0,0,0,0.014620385,0,0,0,0.014620385,261704.4115,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2973,U/N Reef,0,0,0,0,0,0.005979696,0,0,0,0.005979696,262457.0154,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2974,U/N Reef,0,0,0,0,0,0.004638232,0,0,0,0.004638232,280139.0615,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2975,U/N Reef,0,0,0,0,0.031812478,0,0,0,0,0.031812478,244407.012,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2976,U/N Reef,0,0,0,0,0.013902233,0,0,0,0,0.013902233,244463.8984,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2977,U/N Reef,0,0,0,0,0,0.038334572,0,0,0,0.038334572,262750.3292,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2978,U/N Reef,0,0,0,0,0.015757612,0,0,0,0,0.015757612,244441.731,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2979,U/N Reef,0,0,0,0,0,0.084105514,0,0,0,0.084105514,264808.3783,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2980,U/N Reef,0,0,0,0,0,0.256617918,0,0,0,0.256617918,277598.6173,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2981,U/N Reef,0,0,0,0,0.013506678,0,0,0,0,0.013506678,243802.4529,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2996,U/N Reef,0,0,0,0,0,0.003911262,0,0,0,0.003911262,250635.3521,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2997,U/N Reef,0,0,0,0,0.017888903,0,0,0,0,0.017888903,237556.1863,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2998,U/N Reef,0,0,0,0,0,0.192352108,0,0,0,0.192352108,267363.7863,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
2999,U/N Reef,0,0,0,0,0.042024635,0,0,0,0,0.042024635,238018.0955,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59482,S
3000,U/N Reef,0,0,0,0,0.071692173,0,0,0,0,0.071692173,235528.5556,Mackay/Capricorn Management Area,Fitzroy,59482,S
3001,U/N Reef,0,0,0,0,0.015340152,0,0,0,0,0.015340152,259099.4246,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
3002,U/N Reef,0,0,0,0,0.018988401,0,0,0,0,0.018988401,260172.9627,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
3003,U/N Reef,0,0,0,0,0.028741889,0,0,0,0,0.028741889,262225.5987,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
3004,U/N Reef,0,0,0,0,0.022826898,0,0,0,0,0.022826898,260356.9942,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
3005,U/N Reef,0,0,0,0,0.027223918,0,0,0,0,0.027223918,261466.2654,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
3006,U/N Reef,0,0,0,0,0.02290323,0,0,0,0,0.02290323,262486.6238,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2605,U/N Reef,0,0,0,0,0.473500907,0,0,0,0,0.473500907,264941.3221,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2606,U/N Reef,0,0,0,0,0.017021002,0,0,0,0,0.017021002,262980.2935,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2607,U/N Reef,0,0,0,0,0.025719158,0,0,0,0,0.025719158,263986.6467,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2608,U/N Reef,0,0,0,0,0,0.01886284,0,0,0,0.01886284,262860.9331,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2609,U/N Reef,0,0,0,0,0.017912885,0,0,0,0,0.017912885,269281.5462,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2610,U/N Reef,0,0,0,0,0.023568754,0,0,0,0,0.023568754,269596.8876,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2611,U/N Reef,0,0,0,0,0,0.045858592,0,0,0,0.045858592,291731.0054,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2612,U/N Reef,0,0,0,0,0.074972042,0,0,0,0,0.074972042,277846.8548,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2613,U/N Reef,0,0,0,0,0.015943989,0,0,0,0,0.015943989,272673.1298,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2614,U/N Reef,0,0,0,0,0.024699757,0,0,0,0,0.024699757,273031.3583,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2615,U/N Reef,0,0,0,0,0.218193013,0,0,0,0,0.218193013,281679.4499,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2634,U/N Reef,0,0,0,0,0.030153546,0,0,0,0,0.030153546,272994.5464,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2635,U/N Reef,0,0,0,0,0,0,0.016156996,0,0,0.016156996,246128.4909,Mackay/Capricorn Management Area,Fitzroy,59483,S
2636,U/N Reef,0,0,0,0,0.016180603,0,0,0,0,0.016180603,273879.4372,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2637,U/N Reef,0,0,0,0,0,0,0.013960042,0,0,0.013960042,246522.0182,Mackay/Capricorn Management Area,Fitzroy,59483,S
2638,U/N Reef,0,0,0,0,0,0,0.01511867,0,0,0.01511867,245916.7311,Mackay/Capricorn Management Area,Fitzroy,59483,S
2639,U/N Reef,0,0,0,0,0.490239671,0,0,0,0,0.490239671,260132.8671,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2640,U/N Reef,0,0,0,0,0.115672417,0,0,0,0,0.115672417,281534.8163,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2641,U/N Reef,0,0,0,0,0,0.01428644,0,0,0,0.01428644,289599.507,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2642,U/N Reef,0,0,0,0,0,0.25059762,0,0,0,0.25059762,294247.1948,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2643,U/N Reef,0,0,0,0,0,0,0.028232496,0,0,0.028232496,254635.3266,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2644,U/N Reef,0,0,0,0,0,0.018487053,0,0,0,0.018487053,299369.3141,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2654,U/N Reef,0,0,0,0,0.095328577,0,0,0,0,0.095328577,287768.7373,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2655,U/N Reef,0,0,0,0,0,0,0.02911059,0,0,0.02911059,254748.2904,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2656,U/N Reef,0,0,0,0,0,0.023450187,0,0,0,0.023450187,300366.9416,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2657,U/N Reef,0,0,0,0,0.028639455,0,0,0,0,0.028639455,289591.8998,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2658,U/N Reef,0,0,0,0,0,0.019627576,0,0,0,0.019627576,299297.0904,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2659,U/N Reef,0,0,0,0,0,0.267744489,0,0,0,0.267744489,296316.2566,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2660,U/N Reef,0,0,0,0,0,0,0.012556667,0,0,0.012556667,255764.4726,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2661,U/N Reef,0,0,0,0,0,0,0.040001932,0,0,0.040001932,247403.1061,Mackay/Capricorn Management Area,Fitzroy,59483,S
2662,U/N Reef,0,0,0,0,0.00949431,0,0,0,0,0.00949431,268199.7547,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2663,U/N Reef,0,0,0,0,0.004180277,0,0,0,0,0.004180277,267953.7623,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2664,U/N Reef,0,0,0,0,0.005672664,0,0,0,0,0.005672664,268717.0938,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2676,U/N Reef,0,0,0,0,0.023184308,0,0,0,0,0.023184308,291138.9379,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2677,U/N Reef,0,0,0,0,0.048150727,0,0,0,0,0.048150727,290737.5011,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2678,U/N Reef,0,0,0,0,0,0.354449872,0,0,0,0.354449872,268662.0884,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2679,U/N Reef,0,0,0,0,0,0.051319445,0,0,0,0.051319445,275080.2436,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2680,U/N Reef,0,0,0,0,0,0.012831159,0,0,0,0.012831159,292080.7558,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2681,U/N Reef,0,0,0,0,0,0,0.471230533,0,0,0.471230533,263464.1817,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2682,U/N Reef,0,0,0,0,0,0.004447244,0,0,0,0.004447244,271048.3545,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2683,U/N Reef,0,0,0,0,0,0.31883344,0,0,0,0.31883344,276382.5487,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2701,U/N Reef,0,0,0,0,0,0.07004428,0,0,0,0.07004428,274675.9517,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2702,U/N Reef,0,0,0,0,0,0.138574172,0,0,0,0.138574172,283319.0076,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2703,U/N Reef,0,0,0,0,0,0,0.029039799,0,0,0.029039799,264693.4109,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2704,U/N Reef,0,0,0,0,0,0.1246841,0,0,0,0.1246841,279052.5588,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2705,U/N Reef,0,0,0,0,0,0.019776056,0,0,0,0.019776056,254516.0133,Mackay/Capricorn Management Area,Fitzroy,59483,S
2706,U/N Reef,0,0,0,0,0,0.012563862,0,0,0,0.012563862,279302.1549,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
