id,reef_uniqueid,reef_name,not_zoned,buffer,commonwealth_island_GBRMPA,conservation_park,general_use,habitat_protection,marine_national_park,preservation,scientific_research,total_area_nine_zones,minimum_distance_to_nearest_port_m,GBRMPA_management_area,subregion,qfish,region_code
1621,19138100104,U/N Reef,0,0,0,0,0,0,5.491150234,0,0,5.491150234,131542.905,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59436,L
1622,19139100104,U/N Reef,0,0,0,0,0,0,2.700485027,0,0,2.700485027,158764.6336,Townsville Whitsunday,Dry Tropics,59437,L
1623,19140100104,Gable Reef,0,0,0,0,0,0,0,1.632752694,0,1.632752694,174556.3854,Townsville Whitsunday,Dry Tropics,59437,L
1624,19141100104,Stucco Reef,0,0,0,0,0,0,12.33816347,0,0,12.33816347,157934.7981,Townsville Whitsunday,Dry Tropics,59437,L
1625,19142100104,Lath Reef,0,0,0,0,0,0,0,5.607770302,0,5.607770302,164628.1395,Townsville Whitsunday,Dry Tropics,59437,L
1626,19143100104,U/N Reef,0,0,0,0,0,0,0,0.257003308,0,0.257003308,169261.5596,Townsville Whitsunday,Dry Tropics,59437,L
1627,19144100104,U/N Reef,0,0,0,0,0,0,0.996971428,0,0,0.996971428,154486.7219,Townsville Whitsunday,Dry Tropics,59437,L
1628,19145100104,U/N Reef,0,0,0,0,0,0,1.00333222,0,0,1.00333222,147776.511,Townsville Whitsunday,Dry Tropics,59437,L
1629,19146100104,Rafter Reef,0,0,0,0,0,0,0,5.37554629,0,5.37554629,160592.2396,Townsville Whitsunday,Dry Tropics,59437,L
1630,19147100104,Plaster Reef,0,0,0,0,0,0,0,14.23739826,0,14.23739826,163666.2956,Townsville Whitsunday,Dry Tropics,59437,L
1631,19148100104,Eave Reef,0,0,0,0,0,0,0,2.071109176,0,2.071109176,174936.804,Townsville Whitsunday,Dry Tropics,59437,L
1632,19149100104,Brick Reef,0,0,0,0,0,0,0,5.767432376,0,5.767432376,169559.0335,Townsville Whitsunday,Dry Tropics,59437,L
1633,19150100104,U/N Reef,0,0,0,0,0,0,0,0.504084888,0,0.504084888,169649.1664,Townsville Whitsunday,Dry Tropics,59437,L
1634,19151100104,Tile Reef,0,0,0,0,0,0,0,0,10.76323271,10.76323271,182741.5598,Townsville Whitsunday,Dry Tropics,59437,L
1635,19152100104,Reimer Reef,0,0,0,0,0,0,0,0,5.121680145,5.121680145,185845.1931,Townsville Whitsunday,Dry Tropics,59437,L
1636,19153100104,U/N Reef,0,0,0,0,0,0,0.845111476,0,0,0.845111476,172624.6103,Townsville Whitsunday,Dry Tropics,59437,L
1637,19154100104,U/N Reef,0,0,0,0,0,0,0,0.306437521,0,0.306437521,181875.1573,Townsville Whitsunday,Dry Tropics,59437,L
1638,19155100104,U/N Reef,0,0,0,0,0,0,1.065003101,0,0,1.065003101,168150.4843,Townsville Whitsunday,Dry Tropics,59437,L
1639,19156100104,Girder Reef,0,0,0,0,0,0,7.122055977,0,0,7.122055977,171424.412,Townsville Whitsunday,Dry Tropics,59437,L
1640,19157100104,Little Reef,0,0,0,0,0,0,4.228295437,0,0,4.228295437,152116.7801,Townsville Whitsunday,Dry Tropics,59437,L
1641,19158100104,U/N Reef,0,0,0,0,0,0,0.474797315,0,0,0.474797315,165347.4079,Townsville Whitsunday,Dry Tropics,59437,L
1642,19159100104,Slate Reef,0,0,0,0,0,0,0,6.809515771,0,6.809515771,187362.9323,Townsville Whitsunday,Dry Tropics,59437,L
1643,19160100104,U/N Reef,0,0,0,0,0,0,0,0.763849647,0,0.763849647,189030.566,Townsville Whitsunday,Dry Tropics,59437,L
1644,19161100104,U/N Reef,0,0,0,0,0,0,3.221883528,0,0,3.221883528,160196.2097,Townsville Whitsunday,Dry Tropics,59437,L
1645,19162100104,U/N Reef,0,0,0,0,0,0,0.101340296,0,0,0.101340296,146342.0064,Townsville Whitsunday,Dry Tropics,59437,L
1646,19163100104,U/N Reef,0,0,0,0,0,0,1.617798363,0,0,1.617798363,147391.7846,Townsville Whitsunday,Dry Tropics,59437,L
1647,19164100104,U/N Reef,0,0,0,0,0,0,2.290598912,0,0,2.290598912,169057.696,Townsville Whitsunday,Dry Tropics,59437,L
1648,19165100104,U/N Reef,8.47E-05,0,0,0,0,0,5.749631659,0,0,5.749716375,175455.2423,Townsville Whitsunday,Dry Tropics,59437,L
1649,19166100104,U/N Reef,0,0,0,0,0,0,0,0.082179952,0,0.082179952,183092.2195,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1650,19167100104,Thatch Reef,0,0,0,0,0,0,0,5.024788669,0,5.024788669,185878.3113,Townsville Whitsunday,Dry Tropics,59437,L
1651,19168100104,U/N Reef,0,0,0,0,0,0,1.11477579,0,0,1.11477579,154438.4955,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1652,19169100104,U/N Reef,0,0,0,0,0,0,2.460566498,0,0,2.460566498,154540.1898,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1653,19170100104,U/N Reef,0,0,0,0,0,0,0.385492306,0,0,0.385492306,163163.2626,Townsville Whitsunday,Dry Tropics,59437,L
1654,19171100104,U/N Reef,0,0,0,0,0,0,0.176127326,0,0,0.176127326,169212.9524,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1655,19172100104,U/N Reef,0,0,0,0,0,0,0.66550071,0,0,0.66550071,170737.6799,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1656,19173100104,U/N Reef,0,0,0,0,0,0,0.267620108,0,0,0.267620108,171575.4678,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1657,19174100104,U/N Reef,0,0,0,0,0,0,0.442609546,0,0,0.442609546,176184.6178,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1658,19175100104,U/N Reef,0,0,0,0,0,0,0,0.373701327,0,0.373701327,182660.2955,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1659,19176100104,U/N Reef,0,0,0,0,0,0,0,1.032918158,0,1.032918158,184023.3587,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1660,19177100104,Crab Reef,0,0,0,0,0,0,3.594852422,0,0,3.594852422,164149.3273,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1661,19178100104,U/N Reef,0,0,0,0,0,0,0,1.61695716,0,1.61695716,181297.5379,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1662,19179100104,Howse Reef,0,0,0,0,0,0,3.388280655,0,0,3.388280655,172377.5294,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1663,19180100104,Gargoyle Reef,0,0,0,0,0,0,9.219343196,0,0,9.219343196,162047.0752,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1664,19181100104,U/N Reef,0,0,0,0,0,0,2.421080925,0,0,2.421080925,153812.0983,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1665,19182100104,U/N Reef,0,0,0,0,0,0,3.457824498,0,0,3.457824498,166582.66,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1666,19183100104,U/N Reef,0,0,0,0,0,0,0.004424666,0,0,0.004424666,158275.2605,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1667,19184100104,U/N Reef,0,0,0,0,0,0,0.335710603,0,0,0.335710603,158465.2859,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1668,19185100104,U/N Reef,0,0,0,0,0,0,0.001232087,0,0,0.001232087,158874.9644,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1669,19186100104,U/N Reef,0,0,0,0,0,0,0.518185647,0,0,0.518185647,165891.5461,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1670,19187100104,Hewitt Reef,0,0,0,0,0,0,22.33639039,0,0,22.33639039,153016.4274,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1671,19188100104,U/N Reef,0,0,0,0,0,0,5.757894587,0,0,5.757894587,167514.9949,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1672,19189100104,U/N Reef,0,0,0,0,0,0,2.059541048,0,0,2.059541048,161962.4698,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1673,19190100104,U/N Reef,0,0,0,0,0,0,2.45129091,0,0,2.45129091,162223.9681,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1674,19191100104,U/N Reef,0,0,0,0,0,0,0.314254248,0,0,0.314254248,163225.9943,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1675,19192100104,U/N Reef,0,0,0,0,0,0,0.798770631,0,0,0.798770631,152787.0084,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1676,19193100104,U/N Reef,0,0,0,0,0,0,5.588043843,0,0,5.588043843,160023.0416,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1677,19194100104,U/N Reef,0,0,0,0,0,0,4.281982215,0,0,4.281982215,162361.7216,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1678,19195100104,Napier Reef,0,0,0,0,0,0,0,8.500361913,0,8.500361913,166899.0998,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1679,19196100104,U/N Reef,0,0,0,0,0,0,0.435545215,0,0,0.435545215,150680.3563,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1680,19197100104,Ross Reef,0,0,0,0,0,0,10.60036276,0,0,10.60036276,148566.1015,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1681,19198100104,U/N Reef,0,0,0,0,0,0,3.738247457,0,0,3.738247457,155151.3276,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1682,19199100104,U/N Reef,0,0,0,0,0,0,0.1683781,0,0,0.1683781,153947.2211,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1683,19200100104,U/N Reef,0,0,0,0,0,0,1.367740151,0,0,1.367740151,156892.1192,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1684,19201100104,U/N Reef,0,0,0,0,0,0,0.080002426,0,0,0.080002426,151546.9316,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1685,19202100104,U/N Reef,0,0,0,0,0,0,1.797256372,0,0,1.797256372,152179.5439,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1686,19203100104,U/N Reef,0,0,0,0,0,0,0.600260828,0,0,0.600260828,149704.383,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1687,19204100104,Round Reef,0,0,0,0,0,0,6.355965613,0,0,6.355965613,141240.1358,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1688,19205101104,Tideway Reef (No 1),0,0,0,0,0,0,18.0850296,0,0,18.0850296,142098.7534,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59447,L
1689,19205102104,Tideway Reef (No 2),0,0,0,0,0,0,3.137016378,0,0,3.137016378,142578.6797,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59447,L
1690,19205103104,Tideway Reef (No 3),0,0,0,0,0,0,6.048274979,0,0,6.048274979,144555.2126,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59447,L
1691,19206100104,U/N Reef,0,0,0,0,0,0,0,6.438034222,0,6.438034222,186691.1635,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1692,19207100104,Hyde Reef,0,0,0,0,0,0,9.204773959,0,0,9.204773959,186541.5109,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1693,19208100104,U/N Reef,0,0,0,0,0,0,3.439881799,0,0,3.439881799,185989.7061,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1694,19209100104,Rebe Reef,0,0,0,0,0,0,10.02026698,0,0,10.02026698,185774.7811,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1695,19210100104,U/N Reef,0,0,0,0,0,0,2.032431978,0,0,2.032431978,181050.3095,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1696,19211100104,Wackett Reef,0,0,0,0,0,0,13.17200498,0,0,13.17200498,178981.7933,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1697,19212100104,Oom Reef,0,0,0,0,0,0,2.954299113,0,0,2.954299113,184316.5077,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1698,19213100104,U/N Reef,0,0,0,0,0,0,0.146923596,0,0,0.146923596,179820.5256,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1699,19214100104,Wyatt Earp Reef,0,0,0,0,0,0,11.35664045,0,0,11.35664045,184170.1565,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1700,19215101104,Sharon Shoal (No 1),0,0,0,0,0,0,0.183377456,0,0,0.183377456,187286.7179,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1701,19215102104,Sharon Shoal (No 2),0,0,0,0,0,0,0.051076082,0,0,0.051076082,187743.1925,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1702,19215103104,Sharon Shoal (No 3),0,0,0,0,0,0,0.16551847,0,0,0.16551847,189926.9611,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1703,19215104104,Sharon Shoal (No 4),0,0,0,0,0,0,0.116538424,0,0,0.116538424,189116.6156,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1704,19216100104,U/N Reef,0,0,0,0,0,0,7.98549105,0,0,7.98549105,182976.1519,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1705,19217100104,U/N Reef,0,0,0,0,0,0,0.264376516,0,0,0.264376516,186397.8212,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1706,19218100104,Williams Reef,0,0,0,0,0,0,3.291762066,0,0,3.291762066,175868.6937,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1707,19219100104,Conder Reef,0,0,0,0,0,0,5.178275743,0,0,5.178275743,176921.8986,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1708,19220100104,White Tip Reef,0,0,0,0,0,0,9.449658948,0,0,9.449658948,183170.9249,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1709,19221100104,Bond Reef,0,0,0,0,0,0,1.928634653,0,0,1.928634653,184477.8275,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1710,19222100104,Abott Reef,0,0,0,0,0,0,2.802452297,0,0,2.802452297,185252.1434,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1711,19223100104,U/N Reef,0,0,0,0,0,0,0.121352004,0,0,0.121352004,173741.7406,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1712,19224100104,U/N Reef,0,0,0,0,0,0,0.95869632,0,0,0.95869632,184202.1736,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1713,19225100104,U/N Reef,0,0,0,0,0,0,9.582490859,0,0,9.582490859,185483.4069,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1714,19226100104,Kerwin Reef,0,0,0,0,0,0,7.117912444,0,0,7.117912444,174735.4498,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1715,19227100104,U/N Reef,0,0,0,0,0,0,2.061435356,0,0,2.061435356,182430.6295,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1716,19228100104,U/N Reef,0,0,0,0,0,0,1.219490317,0,0,1.219490317,173301.5711,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1717,19229100104,Thompson Shoal,0,0,0,0,0,0,0.019597208,0,0,0.019597208,187358.4583,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1718,19230100104,Blossom Bank (West),0,0,0,0,0,0,0.074718424,0,0,0.074718424,199150.6036,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1719,19231100104,Marilyn Shoal,0,0,0,0,0,0,0.141759678,0,0,0.141759678,200015.0831,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1720,19232100104,Ferris Shoal,0,0,0,0,0,0,0.119645274,0,0,0.119645274,194477.5101,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1721,19233100104,Maschke Shoal,0,0,0,0,0,0,0.066182709,0,0,0.066182709,191428.3021,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1722,19234100104,Blossom Bank (East),0,0,0,0,0,0,0.022523845,0,0,0.022523845,200040.7081,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1723,19235100104,U/N Reef,0,0,0,0,0,0,0.04800533,0,0,0.04800533,193277.4817,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1724,19236100104,U/N Reef,0,0,0,0,0,0,0.070945038,0,0,0.070945038,145237.7536,Townsville Whitsunday,Dry Tropics,59425,L
1725,19237100104,U/N Reef,0,0,0,0,0,0,0.152758791,0,0,0.152758791,142970.4725,Townsville Whitsunday,Dry Tropics,59425,L
1726,19238100104,U/N Reef,0,0,0,0,0,0,0.024088048,0,0,0.024088048,153506.5697,Townsville Whitsunday,Dry Tropics,59426,L
1727,19239100104,U/N Reef,0,0,0,0,0,0,0.711186643,0,0,0.711186643,157249.9191,Townsville Whitsunday,Dry Tropics,59426,L
1728,19240100104,U/N Reef,0,0,0,0,0,0,1.118630655,0,0,1.118630655,153235.0397,Townsville Whitsunday,Dry Tropics,59437,L
1729,19241100104,U/N Reef,0,0,0,0,0,0,0.090474017,0,0,0.090474017,164205.9407,Townsville Whitsunday,Dry Tropics (out),59426,L
1730,19242100104,U/N Reef,0,0,0,0,0,0,0.473078624,0,0,0.473078624,161072.6379,Townsville Whitsunday,Dry Tropics,59426,L
1731,19243100104,U/N Reef,0,0,0,0,0,0,0.000853826,0,0,0.000853826,157707.6359,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1732,19244100104,U/N Reef,0,0,0,0,0,0,0.201859611,0,0,0.201859611,165845.3028,Townsville Whitsunday,Dry Tropics,59437,L
1733,19245100104,U/N Reef,0,0,0,0,0,0,0.022533804,0,0,0.022533804,158539.447,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1734,19246100104,U/N Reef,0,0,0,0,0,0,17.97085318,0,0,17.97085318,158022.3129,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1735,19247100104,U/N Reef,0,0,0,0,0,0,0,0.01530137,0,0.01530137,167159.7775,Townsville Whitsunday,Dry Tropics,59437,L
1736,19248100104,U/N Reef,0,0,0,0,0,0,1.294264392,0,0,1.294264392,141917.3868,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1737,19249100104,U/N Reef,0,0,0,0,0,0,0,0.036796138,0,0.036796138,167502.6621,Townsville Whitsunday,Dry Tropics,59437,L
1738,19250100104,U/N Reef,0,0,0,0,0,0,0.398290841,0.455449354,0,0.853740195,169244.5918,Townsville Whitsunday,Dry Tropics,59437,L
1739,19251100104,U/N Reef,0,0,0,0,0,0,0,0.546272765,0,0.546272765,167864.3562,Townsville Whitsunday,Dry Tropics,59437,L
1740,19252100104,U/N Reef,0,0,0,0,0,0,0.554457371,0,0,0.554457371,166843.2697,Townsville Whitsunday,Dry Tropics,59437,L
1741,19253100104,U/N Reef,0,0,0,0,0,0,0.001734883,0,0,0.001734883,170477.7075,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1742,19254100104,U/N Reef,0,0,0,0,0,0,0.048956092,0,0,0.048956092,166667.5278,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1743,19255100104,U/N Reef,0,0,0,0,0,0,0.000890726,0,0,0.000890726,166850.2728,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1744,19256100104,U/N Reef,0,0,0,0,0,0,0.004145499,0,0,0.004145499,166753.6771,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1745,19257100104,U/N Reef,0,0,0,0,0,0,0.61704048,0,0,0.61704048,171477.8321,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1746,19258100104,U/N Reef,0,0,0,0,0,0,0.020684189,0,0,0.020684189,172318.2788,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1747,19259100104,U/N Reef,0,0,0,0,0,0,0,1.349199351,0,1.349199351,179394.0978,Townsville Whitsunday,Dry Tropics,59437,L
1748,19260100104,U/N Reef,0,0,0,0,0,0,0.241496176,0,0,0.241496176,152291.9856,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1749,19261100104,U/N Reef,0,0,0,0,0,0,0.017710595,0,0,0.017710595,154054.3937,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1750,19262100104,U/N Reef,0,0,0,0,0,0,0,0.000879942,0.002682539,0.003562481,185921.9247,Townsville Whitsunday,Dry Tropics (out),59437,L
1751,19263100104,U/N Reef,0,0,0,0,0,0,0,0,0.009719622,0.009719622,186775.0426,Townsville Whitsunday,Dry Tropics,59437,L
1752,19264100104,U/N Reef,0,0,0,0,0,0,0,0.031009551,0,0.031009551,184712.7126,Townsville Whitsunday,Dry Tropics,59437,L
1753,19265100104,U/N Reef,0,0,0,0,0,0,0,0.063355888,0,0.063355888,187808.0086,Townsville Whitsunday,Dry Tropics,59437,L
1754,19266100104,U/N Reef,0,0,0,0,0,0,0,0.052879873,0,0.052879873,188689.0799,Townsville Whitsunday,Dry Tropics,59437,L
1755,19267100104,U/N Reef,0,0,0,0,0,0,0,0.033484716,0,0.033484716,184784.0531,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59437,L
1756,19268100104,U/N Reef,0,0,0,0,0,0,0,0.550937241,0,0.550937241,187726.6735,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1757,19269100104,U/N Reef,0,0,0,0,0,0,0.353196708,0,0,0.353196708,188355.9525,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1758,19270100104,U/N Reef,0,0,0,0,0,0,0.003718397,0,0,0.003718397,181466.4341,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1759,19271100104,U/N Reef,0,0,0,0,0,0,0.000242073,0,0,0.000242073,176428.5849,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1760,19272100104,U/N Reef,0,0,0,0,0,0,0.259168987,0,0,0.259168987,179959.5836,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1761,19273100104,U/N Reef,0,0,0,0,0,0,0.000482559,0,0,0.000482559,181992.8409,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1762,19274100104,U/N Reef,0,0,0,0,0,0,0.001566506,0,0,0.001566506,181403.2867,Townsville Whitsunday,"Mackay, Isaac and Whitsunday",59438,L
1763,19275100104,U/N Reef,0,0,0,0,0,0.352874449,0,0,0,0.352874449,191305.7277,Townsville Whitsunday,"Mackay, Isaac and Whitsunday (out)",59438,L
1764,19276100104,U/N Reef,0,0,0,0,0,0,0.175383769,0,0,0.175383769,91219.44223,Townsville Whitsunday,Dry Tropics,59423,L
1765,19277100104,U/N Reef,0,0,0,0,0,0,0.725552954,0,0,0.725552954,91895.00417,Townsville Whitsunday,Dry Tropics,59423,L
1766,19278100104,U/N Reef,0,0,0,0,0,0,0.097073123,0,0,0.097073123,104969.5051,Townsville Whitsunday,Dry Tropics,59423,L
1767,19279100104,U/N Reef,0,0,0,0,0,0,0.037205592,0,0,0.037205592,112035.5329,Townsville Whitsunday,Dry Tropics,59424,L
1768,19280100104,U/N Reef,0,0,0,0,0,0.099152303,0,0,0,0.099152303,83280.01234,Townsville Whitsunday,Dry Tropics,59424,L
1769,19281100104,U/N Reef,0,0,0,0,0,0,0,0.232043854,0,0.232043854,88612.71623,Townsville Whitsunday,Dry Tropics,59424,L
1770,19282100104,U/N Reef,0,0,0,0,0,0,0,0.052799218,0,0.052799218,89040.19837,Townsville Whitsunday,Dry Tropics,59424,L
1771,19283100104,U/N Reef,0,0,0,0,0,0,0,0.001050784,0,0.001050784,119763.4681,Townsville Whitsunday,Dry Tropics,59424,L
1772,19284100104,U/N Reef,0,0,0,0,0,0,0,0.010638914,0,0.010638914,109918.1941,Townsville Whitsunday,Dry Tropics,59424,L
1773,19285100104,U/N Reef,0,0,0,0,0,0,0.061538274,0,0,0.061538274,92619.81965,Townsville Whitsunday,Dry Tropics,59424,L
1774,19286100104,U/N Reef,0,0,0,0,0,0,1.162650106,0,0,1.162650106,102295.8543,Townsville Whitsunday,Dry Tropics,59424,L
1775,19287100104,U/N Reef,0,0,0,0,0,0,0.03388147,0,0,0.03388147,94150.85753,Townsville Whitsunday,Dry Tropics,59424,L
1776,19288100104,U/N Reef,0,0,0,0,0,0,0,0.252056095,0,0.252056095,115721.4186,Townsville Whitsunday,Dry Tropics,59424,L
1777,19289100104,U/N Reef,0,0,0,0,0,0,0.070854608,0,0,0.070854608,118800.496,Townsville Whitsunday,Dry Tropics,59425,L
1778,19290100104,U/N Reef,0,0,0,0,0,0,0.215231644,0,0,0.215231644,103280.7854,Townsville Whitsunday,Dry Tropics,59436,L
1779,19291100104,U/N Reef,0,0,0,0,0,0,0,0.636788634,0,0.636788634,133775.7491,Townsville Whitsunday,Dry Tropics (out),59425,L
1780,19292100104,U/N Reef,0,0,0,0,0,0,0,0.517570357,0,0.517570357,138615.2369,Townsville Whitsunday,Dry Tropics (out),59425,L
1781,19293100104,U/N Reef,0,0,0,0,0,0,0.03548731,0,0,0.03548731,130183.0834,Townsville Whitsunday,Dry Tropics,59425,L
1782,19294100104,U/N Reef,0,0,0,0,0,0,0.134291856,0,0,0.134291856,129046.2322,Townsville Whitsunday,Dry Tropics,59425,L
1783,19295100104,U/N Reef,0,0,0,0,0,0,0,0.336968559,0,0.336968559,134242.1311,Townsville Whitsunday,Dry Tropics,59425,L
1784,19296100104,U/N Reef,0,0,0,0,0,0.115420261,0,0,0,0.115420261,111477.1825,Townsville Whitsunday,Dry Tropics,59436,L
1785,19297100104,U/N Reef,0,0,0,0,0,0,0.001769728,0,0,0.001769728,120624.0089,Townsville Whitsunday,Dry Tropics,59436,L
1786,19298100104,U/N Reef,0,0,0,0,0,0,0.299982903,0,0,0.299982903,120625.5271,Townsville Whitsunday,Dry Tropics,59436,L
1787,19299100104,U/N Reef,0,0,0,0,0,0,0.040102652,0,0,0.040102652,138389.5711,Townsville Whitsunday,Dry Tropics,59425,L
1788,19300100104,U/N Reef,0,0,0,0,0,0,0.179644571,0,0,0.179644571,133308.8488,Townsville Whitsunday,Dry Tropics,59425,L
1789,19301100104,U/N Reef,0,0,0,0,0,0,0.05948659,0,0,0.05948659,137497.0458,Townsville Whitsunday,Dry Tropics,59425,L
1790,19302100104,U/N Reef,0,0,0,0,0,0,0.497253601,0,0,0.497253601,122775.9352,Townsville Whitsunday,Dry Tropics,59436,L
1791,19303100104,U/N Reef,0,0,0,0,0,0,0.114053481,0,0,0.114053481,120747.9172,Townsville Whitsunday,Dry Tropics,59436,L
1792,19304100104,U/N Reef,0,0,0,0,0,0,0.001457407,0,0,0.001457407,123414.2831,Townsville Whitsunday,Dry Tropics,59436,L
1793,19305100104,U/N Reef,0,0,0,0,0,0,0.977284941,0,0,0.977284941,122409.2592,Townsville Whitsunday,Dry Tropics,59436,L
1794,19306100104,U/N Reef,0,0,0,0,0,0,0,0.825381395,0,0.825381395,145492.0379,Townsville Whitsunday,Dry Tropics (out),59425,L
1795,19307100104,U/N Reef,0,0,0,0,0,0,0.325337589,0,0,0.325337589,137208.4408,Townsville Whitsunday,Dry Tropics,59425,L
